,category,message
1755,ham,I just saw ron burgundy captaining a party boat so yeah
1756,ham,Already one guy loving you:-.
1757,ham,I always chat with you. In fact i need money can you raise me?
1758,ham,"Well, I was about to give up cos they all said no they didnâ€˜t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
1759,ham,Are you willing to go for apps class.
1760,ham,No it will reach by 9 only. She telling she will be there. I dont know
1761,ham,"Im sorry bout last nite it wasnÂ’t ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
1762,ham,Yeah that'd pretty much be the best case scenario
1763,ham,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"""
1764,spam,"You are a Â£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
1765,ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
1766,ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
1767,ham,Good evening! How are you?
1768,ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
1769,ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
1770,ham,"I'll get there at 3, unless you guys want me to come some time sooner"
1771,ham,Ãœ come lt 25 n pass to me lar
1772,ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
1773,ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK Â‘MORROW. C U THIS WK? WHO WAS THE MSG 4? Â– RANDOM!
1774,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
1775,ham,"Dad wanted to talk about the apartment so I got a late start, omw now"
1776,ham,Lol u still feeling sick?
1777,ham,am up to my eyes in philosophy
1778,ham,Ok lor. I'm in town now lei.
1779,ham,No da. . Vijay going to talk in jaya tv
1780,ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
1781,ham,Still chance there. If you search hard you will get it..let have a try :)
1782,ham,Do you always celebrate NY's with your family ?
1783,ham,Its ok..come to my home it vl nice to meet and v can chat..
1784,ham,Sent me de webadres for geting salary slip
1785,spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
1786,ham,"Yup, leaving right now, be back soon"
1787,ham,Yeah sure I'll leave in a min
1788,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
1789,ham,They said Ã¼ dun haf passport or smth like dat.. Or Ã¼ juz send to my email account..  
1790,ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
1791,ham,You are right. Meanwhile how's project twins comin up
1792,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY Â£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
1793,spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
1794,ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
1795,ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
1796,ham,I anything lor...
1797,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
1798,ham,Good morning princess! Happy New Year!
1799,ham,"Aight, we'll head out in a few"
1800,ham,I know you mood off today
1801,ham,Cps is causing the outages to conserve energy.
1802,ham,Hey morning what you come to ask:-) pa...
1803,ham,"That means you got an A in epi, she.s fine. She.s here now."
1804,ham,Pls come quick cant bare this.
1805,ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
1806,ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
1807,ham,Ok c Ã¼ then.
1808,ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
1809,ham,Hey check it da. I have listed da.
1810,ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
1811,ham,Goin to workout lor... Muz lose e fats... 
1812,ham,No message..no responce..what happend?
1813,ham,Yeah right! I'll bring my tape measure fri!
1814,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
1815,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Â£1.50
1816,ham,Oooh I got plenty of those!
1817,ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
1818,ham,"""ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX"""
1819,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
1820,ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
1821,ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
1822,ham,* Thought I didn't see you.
1823,ham,Carlos says we can pick up from him later so yeah we're set
1824,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
1825,ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
1826,ham,"Probably not, still going over some stuff here"
1827,ham,Why i come in between you people
1828,ham,Oh really?? Did you make it on air? What's your talent?
1829,ham,R u here yet? I'm wearing blue shirt n black pants.
1830,ham,I will reach ur home in  &lt;#&gt;  minutes
1831,ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
1832,ham,Huh? 6 also cannot? Then only how many mistakes?
1833,ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
1834,ham,Thanks for loving me so. You rock
1835,ham,Ok thanx... Take care then...
1836,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
1837,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1838,ham,Hey r Ã¼ still online? I've finished the formatting...
1839,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 Â£1.50perWKsub
1840,ham,I cant pick the phone right now. Pls send a message
1841,ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnÂ’t make ur bÂ’day 2 hun!"
1842,ham,Dad says hurry the hell up
1843,ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
1844,ham,I'll meet you in the lobby
1845,ham,What happen dear tell me
1846,ham,No i am not having not any movies in my laptop
1847,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
1848,ham,I am in tirupur.  call you da.
1849,ham,S:)but he had some luck.2 catches put down:)
1850,ham,Oh...i asked for fun. Haha...take care. Ã¼
1851,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
1852,ham,Kent vale lor... Ãœ wait 4 me there ar?
1853,ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
1854,spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
1855,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
1856,ham,Wat u doing there?
1857,ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
1858,ham,Networking technical support associate.
1859,ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
1860,ham,"Yeah why not, is the gang all ready"
1861,ham,I'm in a movie... Collect car oredi...
1862,spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
1863,ham,No chikku nt yet.. Ya i'm free
1864,ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
1865,ham,"I guess you could be as good an excuse as any, lol."
1866,ham,Gud mrng dear hav a nice day
1867,ham,"4 tacos + 1 rajas burrito, right?"
1868,ham,Hows the street where the end of library walk is?
1869,ham,We stopped to get ice cream and will go back after
1870,ham,No da. . Vijay going to talk in jaya tv
1871,ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?
1872,ham,Nobody names their penis a girls name this story doesn't add up at all
1873,ham,I'm not. She lip synced with shangela.
1874,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
1875,ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
1876,ham,Why are u up so early?
1877,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
1878,ham,Yes:)here tv is always available in work place..
1879,ham,Lol no ouch but wish i'd stayed out a bit longer
1880,ham,We'll join the  &lt;#&gt;  bus
1881,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
1882,ham,Would me smoking you out help us work through this difficult time
1883,ham,Yes.mum lookin strong:)
1884,ham,Where are you call me.
1885,ham,Love it! The girls at the office may wonder why you are smiling but sore...
1886,ham,Does uncle timi help in clearing cars
1887,ham,Ok... But bag again..
1888,ham,Ok lor. Msg me b4 u call.
1889,ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
1890,ham,Then ur physics get a-?
1891,ham,How r Ã¼ going to send it to me?
1892,ham,Dear got train and seat mine lower seat
1893,ham,Wat r u doing?
1894,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
1895,ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
1896,ham,Love it! I want to flood that pretty pussy with cum...
1897,ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
1898,ham,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
1899,ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
1900,spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
1901,ham,No da. I am happy that we sit together na
1902,ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
1903,spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a Â£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
1904,ham,Mm you ask him to come its enough :-)
